UserID,q34_[my first name],q34_[nickname based on my first name],q34_Baba,q34_Dad,q34_Father,q34_Mama,q34_Mom,q34_Mother,q34_Mum,q34_Papa,q34_Parent,q34_Ren,q34_Questioning or unknown
244461568,No,No,No,No,No,No,No,No,No,No,No,No,No
244461540,No,No,No,No,No,No,No,No,No,No,No,No,Yes
244461458,Yes,Yes,No,Yes,No,Yes,No,No,No,No,No,Yes,Yes
244461567,No,No,No,No,No,No,No,No,No,No,Yes,No,No
244461578,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No
244461089,No,No,No,No,No,No,No,No,No,No,No,No,No
244461530,No,No,No,No,No,No,No,No,No,No,No,No,Yes
244461326,No,No,No,No,No,No,No,No,No,No,No,No,Yes
244415742,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No
244461538,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,Yes
244461586,Yes,No,No,No,No,No,No,No,No,No,No,No,No
244461565,No,No,No,No,No,No,No,No,No,No,No,No,No
244461321,No,No,No,No,No,No,No,No,No,No,No,No,No
244461439,No,Yes,No,No,No,Yes,Yes,Yes,No,No,Yes,No,No
244461521,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes
244461553,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No
244461602,No,No,No,No,No,No,No,No,No,No,No,No,No
244461606,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes
244461471,No,No,No,No,No,No,No,No,No,No,No,No,Yes
244461583,No,No,No,No,No,No,No,No,No,No,No,No,Yes
244461599,Yes,No,No,No,No,No,No,No,No,No,No,No,No
244461591,No,No,No,No,No,No,No,No,No,No,No,No,Yes
244461585,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No
244461513,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No
244461561,No,Yes,No,No,No,No,No,No,No,No,No,No,No
244461623,No,No,No,No,No,No,No,No,No,No,No,No,Yes
244461600,Yes,Yes,Yes,No,No,Yes,No,No,No,Yes,Yes,No,No
244461620,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes
244461556,No,No,No,No,No,No,Yes,No,No,No,No,No,No
244461622,No,No,No,No,No,No,No,No,No,No,No,No,Yes
244461659,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No
244461626,Yes,No,No,No,No,No,No,No,No,No,No,No,No
244461506,No,No,No,Yes,No,No,No,No,No,No,No,No,No
244461348,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No
244461628,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No
244461608,No,No,No,No,No,No,No,No,No,No,No,No,No
244461644,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No
244461296,No,Yes,No,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes
244461466,No,No,No,No,No,No,No,No,No,No,No,No,Yes
244461669,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No,No,Yes
244461624,No,Yes,No,Yes,No,No,No,No,No,No,Yes,No,No
244461185,No,No,No,No,No,No,No,No,No,No,No,No,No
244461630,No,No,No,No,No,No,No,No,No,No,No,No,No
244461447,No,No,No,Yes,No,No,No,No,No,Yes,Yes,Yes,No
244461639,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No
244461577,No,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No
244461563,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No
244461646,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,No,Yes
244461651,No,No,No,No,No,No,No,No,No,No,No,No,No
244461385,No,No,Yes,Yes,No,No,No,No,No,Yes,No,No,No
244461648,No,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,No,No
244461642,No,No,No,No,No,No,No,No,No,No,No,No,No
244461653,No,No,No,No,No,No,No,No,No,No,No,No,No
244461671,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No
244461686,No,No,No,No,No,No,No,No,No,No,No,No,Yes
244461693,No,No,No,No,No,No,No,No,No,Yes,No,No,No
244461635,Yes,No,No,Yes,Yes,No,No,No,No,No,Yes,No,No
244461652,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
244461661,No,No,No,No,No,No,No,No,No,No,No,No,No
244461634,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No
244461660,No,No,No,No,No,No,No,No,No,No,No,No,No
244461615,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes
244461633,No,No,No,No,No,No,Yes,No,No,No,No,No,No
244461649,No,No,No,Yes,Yes,No,No,No,No,Yes,Yes,No,No
244461213,No,No,No,No,No,No,No,No,No,No,No,No,No
244461709,No,No,No,No,No,No,No,No,No,No,No,No,No
244461697,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No
244461663,No,No,No,No,No,No,No,No,Yes,No,No,No,No
244415514,No,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,No
244461704,No,No,No,No,No,No,No,No,No,No,No,No,Yes
244461682,No,No,No,No,No,No,No,No,No,No,No,No,No
244461712,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No
244461685,No,No,No,No,No,No,No,No,No,No,No,No,Yes
244461632,No,No,No,No,No,Yes,No,No,No,No,No,No,No
244461681,No,No,No,No,No,No,No,No,No,No,No,No,No
244461715,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No
244461752,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No
244461328,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No
244461721,No,No,No,No,No,No,No,No,No,No,No,No,Yes
244461736,No,No,No,No,No,Yes,No,No,No,No,No,No,No
244461749,No,No,No,No,No,No,No,No,No,No,No,No,Yes
244461719,No,No,Yes,No,No,No,No,No,No,No,No,No,No
244461695,No,No,No,No,No,No,No,No,No,No,No,Yes,No
244461612,Yes,No,No,No,No,Yes,Yes,Yes,No,No,Yes,Yes,No
244461677,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No
244461743,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes
244461672,Yes,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No
244461698,No,No,No,No,No,No,No,No,No,No,Yes,No,No
244461598,No,No,Yes,No,No,Yes,No,No,No,No,Yes,No,Yes
244461731,No,Yes,No,Yes,No,Yes,Yes,No,No,Yes,No,No,No
244461650,No,No,No,Yes,No,No,No,No,No,No,No,No,No
244461727,No,Yes,No,No,No,Yes,No,No,Yes,No,Yes,Yes,No
244461707,No,No,No,No,No,No,No,No,No,No,No,No,Yes
244461684,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No
244461611,No,Yes,No,No,No,No,No,No,No,No,No,No,No
244461758,No,Yes,No,Yes,No,No,Yes,No,No,No,No,No,Yes
244461771,Yes,Yes,No,Yes,No,No,No,Yes,No,No,No,No,No
244461688,Yes,Yes,No,Yes,No,No,No,No,No,No,Yes,Yes,No
244461746,No,No,No,No,No,Yes,No,No,No,No,No,No,No
244461754,No,No,No,No,No,No,No,No,No,No,No,No,No
244461784,No,No,No,No,No,No,No,No,No,No,Yes,No,No
244461700,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No
244461668,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,Yes
244461760,Yes,Yes,No,No,No,No,No,No,No,No,Yes,Yes,No
244461708,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,No
244461775,No,No,No,No,No,No,No,No,No,No,No,No,Yes
244461808,No,No,No,No,No,No,No,No,No,No,No,No,No
244461768,No,No,No,Yes,No,No,No,No,No,No,No,No,No
244461801,Yes,Yes,No,Yes,No,Yes,Yes,No,No,No,Yes,No,No
244461726,No,No,No,No,No,No,No,No,No,No,No,No,No
244461820,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No
244461800,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No
244461793,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No
244461811,Yes,No,No,No,No,No,No,No,No,No,No,No,No
244461766,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,No
244461383,No,No,No,No,No,No,No,No,Yes,No,No,No,No
244461717,No,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,No
244461724,No,No,No,No,No,No,No,No,No,No,No,No,No
244461787,No,No,No,No,No,No,No,No,No,No,No,No,No
244461288,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No
244461690,No,No,No,No,No,No,No,No,No,No,No,No,No
244461875,No,No,No,No,No,No,No,No,No,No,No,No,No
244461880,No,No,No,No,No,No,No,No,No,No,No,No,Yes
244461917,No,No,No,No,No,No,No,No,No,No,No,No,No
244461773,No,No,No,No,No,No,No,No,No,No,No,No,Yes
244461788,Yes,Yes,Yes,No,Yes,No,No,No,No,No,Yes,No,No
244461840,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,No
244461694,No,No,No,No,No,No,No,No,No,Yes,No,No,No
244461792,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No
244460999,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes
244461847,No,No,No,No,No,No,No,No,No,No,No,No,No
244461857,No,No,No,No,No,No,No,No,No,No,No,No,No
244461777,No,No,No,No,No,No,No,No,No,No,No,No,Yes
244461905,No,No,No,No,No,No,Yes,No,No,No,No,No,No
244461908,No,No,No,No,No,No,Yes,No,No,No,No,No,No
244461870,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes
244461877,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes
244461802,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No
244461745,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No
244461769,No,No,No,No,No,No,No,No,No,No,No,No,No
244461920,No,No,Yes,No,No,No,No,No,No,No,No,No,No
244461912,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No
244461794,No,No,No,No,No,No,No,No,No,No,No,No,Yes
244461940,No,No,No,No,No,No,No,No,No,No,No,No,No
244461904,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No
244461906,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No
244461898,No,No,No,No,No,No,No,No,No,No,No,No,Yes
244461729,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No
244461909,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,Yes,No,No
244461702,No,No,No,No,No,No,No,No,No,No,No,No,Yes
244461841,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No
244461805,No,No,No,No,No,No,No,No,No,No,No,No,No
244461730,No,No,No,No,No,No,No,No,No,No,No,No,Yes
244461963,No,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes
244461873,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes
244461631,No,No,No,No,No,No,No,No,No,No,No,No,No
244461955,No,No,No,No,No,No,Yes,No,No,No,No,No,No
244461853,No,No,No,No,No,No,No,No,No,No,No,No,No
244461866,No,Yes,No,Yes,No,No,Yes,No,No,No,No,No,No
244461926,Yes,No,No,No,No,No,No,No,No,No,No,No,No
244461921,No,No,No,No,No,No,No,No,No,No,No,No,No
244461895,No,No,No,No,No,No,No,No,No,No,No,No,No
244461604,No,No,No,No,No,No,No,No,No,No,No,No,No
244461967,No,No,No,No,No,No,No,No,No,No,No,Yes,No
244461899,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,No,No
244462005,No,No,No,No,No,No,No,No,No,No,No,No,No
244461992,Yes,No,No,No,No,Yes,No,No,Yes,No,No,No,No
244461960,No,No,No,No,No,No,No,No,No,No,No,No,No
244461887,No,No,No,No,No,No,No,No,No,No,No,No,Yes
244461937,No,No,No,Yes,No,No,No,No,No,No,No,No,No
244461756,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
244461939,No,Yes,No,No,No,No,No,No,No,No,No,No,No
244461982,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,No,No,Yes,No
244461855,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No
244461774,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,Yes
244461972,No,No,No,No,No,Yes,No,No,No,No,No,No,No
244461919,No,No,No,No,No,No,No,No,No,No,No,No,No
244461968,No,No,No,No,No,No,No,No,No,No,No,No,Yes
244461910,No,No,No,No,No,No,No,No,No,No,No,No,Yes
244461938,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No
244462032,No,No,No,No,No,No,No,No,No,No,No,No,No
244461981,No,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No
244461995,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No
244462000,No,No,No,No,No,No,No,No,No,No,No,No,Yes
244461974,No,No,No,No,No,Yes,Yes,No,No,No,No,No,Yes
244462055,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes
244461999,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes
244462029,No,No,No,No,No,No,No,No,No,No,No,No,No
244462066,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No
244462060,No,No,No,No,No,No,No,No,No,No,No,No,Yes
244462041,No,No,No,No,No,No,No,No,No,No,No,No,No
244462056,No,No,No,No,No,No,No,No,No,No,No,No,No
244462015,No,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No
244462071,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No
244462014,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No
244461985,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No
244462019,Yes,No,No,No,No,No,No,No,No,No,No,No,No
244462044,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No
244462023,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No
244461923,No,No,No,No,No,No,No,No,No,No,No,No,No
244461994,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No
244461797,No,No,No,No,No,No,No,No,No,No,No,No,Yes
244462074,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
244462053,No,No,No,No,No,No,No,No,No,No,No,No,Yes
244461931,No,No,No,No,No,No,No,No,No,No,No,No,No
244462075,No,Yes,No,No,No,Yes,Yes,No,Yes,No,No,Yes,Yes
244462083,No,No,No,No,No,No,No,No,No,No,No,No,No
244461930,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No
244461956,No,No,No,No,No,No,No,No,No,No,No,No,No
244462063,No,No,No,No,No,No,Yes,No,No,No,No,No,No
244462084,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No
244462072,Yes,Yes,No,Yes,No,No,No,No,No,No,Yes,No,No
244461638,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No
244462070,Yes,Yes,No,No,No,No,No,No,No,No,Yes,Yes,No
244462050,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No
244462110,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,No
244461991,No,Yes,No,No,No,Yes,Yes,No,No,No,No,No,Yes
244462048,No,No,No,No,No,No,No,No,Yes,No,No,No,No
244462058,No,Yes,No,No,No,No,No,No,No,No,No,No,No
244462024,No,No,No,Yes,Yes,No,Yes,Yes,No,No,Yes,No,No
244462101,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No
244462064,No,No,No,No,No,No,No,No,No,No,No,No,No
244461885,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No
244462013,No,No,No,No,No,No,No,No,No,No,No,No,No
244462107,No,Yes,No,No,No,Yes,No,No,No,Yes,No,No,Yes
244462034,No,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Yes,No,No
244460517,Yes,Yes,No,Yes,No,No,No,No,No,Yes,No,No,Yes
244462148,No,Yes,No,Yes,Yes,No,No,No,No,Yes,No,No,No
244461990,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes
244461204,Yes,No,No,No,No,Yes,Yes,Yes,No,No,Yes,No,Yes
244462144,No,No,No,No,No,No,No,No,No,No,No,No,No
244462129,No,No,No,No,No,No,No,No,No,No,No,No,Yes
244462150,No,No,No,No,No,No,No,No,No,No,No,No,Yes
244462133,No,No,No,Yes,No,No,Yes,No,No,No,No,Yes,No
244462033,No,No,No,No,No,No,No,No,No,No,No,No,No
244462111,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No
244462151,No,No,No,No,No,No,No,No,No,No,No,No,Yes
244462145,No,No,No,No,No,No,No,No,No,No,No,No,Yes
244462137,No,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,Yes
244462088,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
244462170,No,No,No,No,No,No,No,No,No,No,No,No,No
244462087,No,No,No,No,No,Yes,No,No,No,No,No,No,No
244462096,Yes,Yes,No,Yes,No,No,Yes,No,No,No,Yes,No,No
244462147,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No
244462095,Yes,No,No,No,No,No,Yes,No,No,No,No,No,Yes
244461863,No,Yes,Yes,No,No,No,No,No,No,No,No,Yes,Yes
244461901,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No
244462068,No,No,No,No,No,No,No,No,No,No,No,No,No
244462131,No,No,No,No,No,No,No,No,No,No,No,No,No
244462201,No,No,No,No,No,No,No,No,No,Yes,No,No,No
244462220,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No
244462214,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No
244462177,No,No,No,No,No,No,Yes,No,No,No,No,No,No
244462180,No,No,No,No,No,No,No,No,No,No,No,No,No
244462219,No,Yes,No,No,No,No,No,No,No,No,No,No,No
244462185,No,No,Yes,Yes,Yes,No,No,No,No,Yes,Yes,No,No
244462188,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No
244462104,No,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes
244462211,No,No,No,No,No,No,No,No,No,No,No,No,No
244462134,No,No,No,No,No,No,No,No,No,No,No,No,Yes
244462232,No,Yes,No,Yes,Yes,No,No,No,No,No,Yes,No,No
244462226,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No
244458957,No,No,Yes,Yes,Yes,No,No,No,No,Yes,Yes,No,Yes
244462221,No,Yes,No,No,No,No,No,No,No,No,No,No,No
244462242,Yes,Yes,No,No,No,Yes,No,Yes,Yes,No,Yes,No,No
244462267,No,No,No,No,No,No,No,No,No,No,No,No,No
244462197,No,No,No,No,No,No,No,No,No,No,No,No,No
244462240,No,No,No,No,No,No,No,No,No,No,No,No,No
244462204,No,No,Yes,No,No,No,No,No,No,No,Yes,Yes,No
244461780,No,No,No,No,No,No,No,No,No,No,No,No,Yes
244462215,No,No,No,No,No,No,Yes,No,No,No,No,No,No
244462184,No,No,No,No,No,No,No,No,No,No,No,No,Yes
244462035,No,No,No,No,No,Yes,Yes,Yes,No,No,Yes,No,No
244462196,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No
244462212,No,No,No,No,No,No,No,No,No,No,No,No,No
244462216,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No
244462247,No,No,No,No,No,No,Yes,No,No,No,No,No,No
244462316,No,No,No,No,No,No,No,No,No,No,No,No,No
244462306,No,No,No,No,No,No,No,No,No,No,No,No,Yes
244462277,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes
244462313,No,No,No,No,No,No,No,No,No,No,No,No,No
244462325,No,No,No,No,No,No,No,No,No,No,Yes,No,No
244462141,Yes,No,No,No,No,No,No,No,No,No,No,No,No
244462223,No,No,No,No,No,No,No,No,No,No,No,No,No
244462290,Yes,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No
244462181,No,No,No,No,No,No,No,No,No,No,No,No,Yes
244462285,Yes,Yes,No,No,No,No,Yes,Yes,No,No,Yes,No,No
244462320,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No
244462278,No,Yes,No,No,No,No,No,No,No,No,No,No,No
244462312,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No
244462304,No,No,No,No,No,No,No,No,No,No,No,No,No
244462354,No,No,No,No,No,No,No,No,No,No,No,No,Yes
244462265,No,No,No,No,No,No,No,No,No,No,No,No,Yes
244462334,No,No,No,No,No,No,No,No,No,No,No,No,Yes
244462297,No,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes
244462321,No,No,No,No,No,No,No,No,No,No,No,No,No
244462338,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No
244462324,No,No,No,No,No,No,No,No,No,No,No,No,Yes
244462159,No,No,No,No,No,No,No,No,No,No,No,No,Yes
244462375,No,No,No,Yes,No,No,No,No,No,No,No,No,No
244462378,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No
244462369,No,No,No,No,No,No,No,No,No,No,No,No,Yes
244462319,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No
244462275,No,No,No,Yes,No,No,No,No,No,No,No,No,No
244462370,No,No,No,No,No,No,No,No,No,No,No,No,No
244462004,No,Yes,No,No,No,No,No,No,No,No,No,No,No
244462233,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No
244462356,No,No,No,Yes,No,No,No,No,No,No,No,No,No
244462355,Yes,Yes,No,No,No,Yes,No,No,No,Yes,No,No,No
244462330,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No
244462388,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No
244462405,Yes,No,No,No,No,No,No,No,No,No,No,No,No
244462421,Yes,No,No,No,No,No,No,No,No,No,No,No,No
244462218,No,No,No,No,No,No,No,No,No,No,No,No,Yes
244462395,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No
244462415,No,No,No,No,No,No,Yes,No,No,No,No,No,No
244462162,No,Yes,No,No,No,No,No,No,No,No,No,No,No
244460470,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes
244462374,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No
244462400,No,Yes,No,No,No,Yes,Yes,No,No,No,No,No,No
244462389,No,No,No,No,No,Yes,No,No,No,Yes,No,No,Yes
244462416,No,No,No,No,No,No,No,No,No,No,No,No,No
244462402,No,No,No,No,No,No,No,No,No,No,No,No,No
244462383,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No
244462294,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes
244462348,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No
244462157,Yes,No,No,Yes,No,Yes,Yes,No,No,Yes,Yes,No,Yes
244462429,No,No,No,Yes,No,No,No,No,No,No,No,No,No
244462373,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes
244462309,No,No,No,Yes,No,No,No,No,No,No,No,No,No
244462420,No,No,No,No,No,No,No,No,No,No,No,No,No
244462417,Yes,No,No,No,No,No,No,No,No,No,No,No,No
244462439,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No
244462217,No,No,No,No,No,No,No,No,No,No,No,No,No
244462442,No,No,No,No,No,Yes,No,Yes,Yes,No,No,No,No
244462398,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes
244462461,No,No,No,No,No,No,No,No,No,No,No,No,Yes
244462303,No,No,No,No,No,Yes,No,No,No,Yes,No,No,Yes
244462394,Yes,No,No,No,No,No,No,No,No,No,No,No,No
244462368,Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,No,No
244462440,No,No,No,No,No,No,No,No,No,No,No,No,No
244462447,No,No,No,No,No,No,No,No,No,No,No,No,Yes
244462418,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No
244462437,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No
244462194,No,No,No,No,No,No,No,No,No,No,No,No,No
244462451,No,No,No,No,No,No,No,No,No,No,No,No,Yes
244462452,No,No,No,No,No,No,No,No,No,No,No,No,Yes
244462460,No,No,No,No,No,Yes,No,No,No,No,No,No,No
244462459,No,No,No,No,No,No,No,No,No,No,No,No,Yes
244462237,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes
244462482,No,No,No,No,No,No,No,No,No,No,No,No,No
244462409,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No
244462345,No,No,No,Yes,No,No,No,No,No,No,No,No,No
244462222,No,No,Yes,Yes,No,No,No,No,No,Yes,No,Yes,No
244462329,No,No,No,Yes,No,No,No,No,No,No,No,No,No
244462449,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes
244462307,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No
244462465,No,Yes,No,No,No,No,No,No,No,No,No,No,No
244462406,No,No,No,No,No,No,No,No,No,No,No,No,Yes
244462433,No,No,No,No,No,No,No,No,No,No,No,No,Yes
244461859,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes
244462472,No,No,No,No,No,No,No,No,No,No,No,Yes,No
244462510,No,No,No,No,No,No,No,No,No,No,No,No,Yes
244462467,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No
244462464,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes
244462497,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,No,No
244462450,No,Yes,No,No,No,No,No,No,No,Yes,Yes,No,Yes
244462488,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
244462494,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No
244462485,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No
244462448,No,No,No,No,No,No,Yes,No,No,No,No,No,No
244462470,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes
244462490,No,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No
244461842,No,No,No,No,No,No,No,No,No,No,No,No,Yes
244462517,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No
244462479,No,No,No,No,No,Yes,No,No,No,No,No,No,No
244462446,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No
244462483,No,No,Yes,No,No,No,No,No,No,No,No,No,No
244462445,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No
244462538,No,Yes,No,No,No,No,No,No,No,No,No,No,No
244462521,No,No,No,Yes,No,No,No,No,No,No,No,No,No
244462528,No,No,No,No,No,No,No,No,No,No,No,No,No
244462547,Yes,No,No,No,No,No,No,No,No,No,No,No,No
244462404,No,Yes,No,No,No,Yes,Yes,No,Yes,No,No,No,No
244462531,No,No,No,No,No,No,No,No,No,No,No,No,No
244462524,No,No,No,No,Yes,No,No,Yes,No,No,Yes,No,Yes
244462514,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes
244462046,No,No,No,No,No,No,No,No,No,No,No,No,No
244462458,No,No,No,No,No,No,No,No,No,No,No,No,No
244462487,No,No,No,No,No,No,No,No,No,No,No,No,Yes
244462498,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No
244462480,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No
244462550,No,No,Yes,No,No,No,No,No,No,No,No,No,No
244462542,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No
244462549,No,No,No,No,No,No,No,No,No,No,No,No,No
244461924,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
244462529,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No
244456801,No,No,No,No,No,No,No,No,No,No,No,No,No
244462536,No,No,No,No,No,No,No,No,No,No,No,No,Yes
244462579,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,Yes,No,No
244462523,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No
244462486,No,No,No,No,No,No,No,No,No,No,No,No,Yes
244462567,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
244462604,No,No,No,No,No,No,No,No,No,No,No,No,Yes
244462530,No,No,No,No,No,No,No,No,No,No,No,No,Yes
244462522,No,No,No,No,No,No,No,No,No,No,No,No,No
244462577,No,No,No,No,No,No,No,No,No,No,No,Yes,No
244462605,No,No,No,No,No,No,Yes,No,No,No,No,No,No
244462243,No,No,No,No,No,No,No,No,No,No,No,No,Yes
