UserID,q7_Sir,q7_Miss,q7_Ma'am,q7_Madam,q7_Friend,q7_Comrade,q7_Mx,q7_No title at all,q7_Questioning or unknown
244451861,No,No,No,No,No,No,Yes,No,No
244448729,Yes,No,No,No,Yes,No,No,Yes,No
244452117,No,No,No,No,No,No,Yes,No,No
244451921,No,No,No,No,Yes,No,No,Yes,No
244451955,No,No,No,No,No,No,No,Yes,No
244452202,Yes,No,No,No,No,No,No,Yes,No
244452063,Yes,Yes,No,No,Yes,Yes,No,No,No
244452183,Yes,No,No,No,Yes,No,No,Yes,No
244451982,Yes,No,No,No,No,No,No,No,No
244452065,No,No,No,No,No,Yes,No,Yes,No
244451647,No,No,No,No,Yes,No,Yes,No,No
244452165,No,No,No,No,Yes,No,No,No,Yes
244452131,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No
244452216,No,Yes,No,No,No,No,No,Yes,No
244451868,No,No,No,No,Yes,No,No,Yes,Yes
244451884,No,No,No,No,No,No,Yes,No,No
244452168,Yes,No,No,No,No,No,No,No,No
244450380,Yes,No,No,No,No,Yes,No,No,No
244451548,No,No,No,No,No,Yes,No,Yes,No
244451497,Yes,No,No,No,No,No,Yes,Yes,No
244452166,No,No,No,No,No,No,No,Yes,No
244451997,Yes,No,No,No,Yes,Yes,No,No,No
244452172,No,No,No,No,No,No,No,Yes,No
244452027,No,No,No,No,No,No,No,Yes,No
244451790,No,No,No,No,No,No,No,Yes,No
244451972,Yes,No,No,No,No,No,No,Yes,No
244452163,No,No,No,No,No,No,No,Yes,No
244452208,Yes,Yes,Yes,No,No,No,No,Yes,No
244452214,No,No,No,No,No,No,No,Yes,No
244452194,No,No,No,No,No,No,Yes,Yes,No
244452185,Yes,No,No,No,Yes,No,No,Yes,No
244452243,Yes,No,No,No,No,No,No,Yes,No
244452071,No,No,No,No,No,No,No,Yes,No
244442613,No,No,No,No,No,No,No,Yes,No
244446413,No,No,No,No,No,No,No,Yes,No
244452238,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
244451789,Yes,No,No,No,No,No,Yes,No,Yes
244452215,No,No,No,No,No,No,No,Yes,No
244452159,No,No,No,No,Yes,No,No,No,No
244451769,Yes,No,No,No,No,No,No,Yes,No
244452052,Yes,No,No,No,No,No,Yes,Yes,No
244451936,Yes,No,No,No,Yes,No,No,Yes,Yes
244452142,Yes,No,No,No,No,No,No,Yes,No
244452060,Yes,Yes,Yes,No,No,No,No,No,No
244451563,No,No,No,No,No,No,No,Yes,No
244451709,No,No,No,No,No,No,No,Yes,No
244452260,No,No,No,No,No,No,No,No,Yes
244438938,Yes,Yes,Yes,Yes,Yes,No,No,No,No
244452232,No,No,No,No,No,No,No,Yes,No
244452248,No,No,No,No,No,No,No,Yes,No
244452267,Yes,No,No,No,No,No,No,No,Yes
244451108,No,No,No,No,Yes,No,Yes,Yes,Yes
244451965,Yes,No,No,No,No,Yes,No,Yes,No
244452095,No,No,No,No,No,No,No,Yes,No
244452323,No,No,No,No,No,No,No,Yes,No
244452097,Yes,No,No,No,No,No,No,Yes,No
244452354,Yes,No,No,No,No,No,No,Yes,No
244452313,Yes,No,No,No,Yes,Yes,No,Yes,No
244452037,No,No,No,No,No,No,No,Yes,Yes
244452015,Yes,No,No,No,No,Yes,No,No,Yes
244452160,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No
244452401,No,No,No,No,No,No,Yes,No,No
244452068,No,No,No,No,Yes,No,No,No,No
244452294,Yes,No,No,No,No,No,No,No,No
244451840,Yes,No,No,No,Yes,No,Yes,Yes,No
244452280,Yes,No,Yes,No,No,No,No,Yes,Yes
244452145,No,No,No,No,Yes,No,Yes,Yes,No
244452173,No,No,No,No,Yes,No,No,Yes,No
244449575,No,No,No,No,No,Yes,No,Yes,No
244452251,Yes,No,No,No,No,No,No,Yes,No
244452120,No,No,No,No,No,No,No,Yes,No
244452338,No,No,No,No,Yes,No,No,Yes,No
244452221,No,No,No,No,No,No,No,Yes,Yes
244452381,No,No,No,No,Yes,No,Yes,No,No
244452360,No,Yes,No,No,No,No,No,No,No
244452261,No,No,No,No,Yes,Yes,No,Yes,No
244452416,No,No,No,No,Yes,No,No,Yes,No
244452417,Yes,No,No,No,Yes,No,No,Yes,No
244452330,No,No,No,No,No,No,No,No,Yes
244452176,No,No,No,No,No,Yes,Yes,Yes,No
244452066,No,No,No,No,No,No,No,Yes,No
244452408,No,No,No,No,No,No,No,Yes,No
244452101,No,Yes,Yes,No,No,No,No,No,No
244452445,No,No,No,No,No,No,No,Yes,No
244450872,Yes,No,No,No,No,No,No,No,No
244452244,Yes,Yes,No,No,No,No,No,Yes,No
244452335,No,No,No,No,No,No,Yes,No,No
244452140,No,Yes,No,No,No,No,Yes,No,No
244452429,No,No,No,No,Yes,No,No,No,No
244452293,Yes,No,No,No,No,No,No,Yes,No
244452212,No,No,No,No,No,No,No,Yes,No
244451718,No,No,No,No,No,No,No,Yes,No
244452305,No,No,No,No,Yes,No,Yes,No,No
244452471,No,No,No,No,No,No,Yes,Yes,No
244452396,Yes,No,No,No,No,Yes,No,Yes,No
244452448,No,No,No,No,No,No,Yes,No,No
244452500,Yes,No,Yes,No,Yes,Yes,No,No,No
244452264,Yes,No,No,No,No,No,No,Yes,No
244451995,Yes,No,No,No,No,No,No,Yes,No
244452353,Yes,No,No,No,Yes,Yes,No,Yes,No
244452268,No,No,No,No,Yes,No,No,Yes,No
244452479,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No
244451465,Yes,No,No,No,No,Yes,No,No,No
244452483,No,No,No,No,No,No,No,Yes,No
244452246,Yes,No,Yes,No,No,No,No,No,No
244452447,No,No,No,No,No,No,No,Yes,No
244452366,No,No,No,No,No,No,No,No,Yes
244452546,No,Yes,Yes,No,No,No,No,No,No
244452457,No,No,No,No,Yes,Yes,No,Yes,No
244452589,Yes,No,No,No,No,No,Yes,No,No
244452299,No,No,No,No,No,No,No,Yes,No
244452390,No,Yes,Yes,No,Yes,Yes,Yes,No,No
244452521,No,No,No,No,Yes,Yes,Yes,Yes,No
244452154,No,No,No,No,No,No,No,Yes,No
244452397,No,No,No,No,No,No,No,Yes,No
244451821,Yes,No,No,No,No,No,Yes,No,No
244452188,Yes,No,No,No,Yes,Yes,No,Yes,No
244452182,Yes,Yes,Yes,No,No,No,No,Yes,No
244452533,No,No,No,No,No,Yes,No,Yes,No
244452492,Yes,No,Yes,No,No,No,No,No,No
244452411,Yes,Yes,No,No,Yes,No,Yes,Yes,No
244452634,No,No,Yes,No,No,No,No,No,No
244452090,Yes,No,No,No,No,No,No,Yes,No
244452279,No,No,No,No,No,No,No,Yes,No
244452557,No,No,No,No,No,No,No,Yes,No
244452547,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
244452568,No,Yes,Yes,Yes,No,No,No,Yes,No
244452531,Yes,No,No,No,Yes,Yes,Yes,No,No
244452454,No,No,No,No,No,No,No,Yes,No
244452004,No,No,No,No,No,No,Yes,No,No
244451768,No,No,No,No,Yes,No,Yes,Yes,No
244452501,Yes,No,No,No,No,No,Yes,No,No
244452424,No,No,No,No,No,No,No,Yes,No
244452539,Yes,No,No,No,No,No,No,Yes,No
244452326,No,No,Yes,No,No,No,No,Yes,Yes
244452571,No,Yes,No,No,Yes,No,No,No,No
244452614,Yes,No,No,No,Yes,Yes,No,No,No
244452717,No,Yes,No,No,No,No,No,No,No
244452256,No,No,No,No,Yes,Yes,Yes,Yes,No
244452530,No,No,No,No,No,Yes,Yes,No,No
244452455,No,No,No,No,Yes,No,Yes,No,Yes
244452529,No,Yes,Yes,Yes,No,Yes,Yes,No,No
244452290,Yes,No,No,Yes,No,No,No,No,No
244452577,Yes,No,No,No,No,No,No,No,Yes
244452474,No,No,No,No,Yes,Yes,No,Yes,No
244451819,No,No,No,No,No,No,No,Yes,No
244452551,No,No,No,No,No,No,Yes,Yes,No
244452362,Yes,No,Yes,No,Yes,No,Yes,Yes,No
244452584,Yes,Yes,Yes,No,Yes,No,No,No,No
244452662,No,No,No,No,Yes,Yes,Yes,Yes,No
244452341,No,Yes,Yes,No,Yes,No,No,No,No
244452644,No,No,No,No,No,No,No,Yes,No
244452452,No,No,Yes,No,No,No,No,No,No
244452284,No,No,No,No,Yes,No,Yes,Yes,No
244452322,No,No,No,No,No,No,No,Yes,No
244452680,No,Yes,Yes,No,Yes,No,No,No,No
244452526,Yes,No,No,No,No,No,No,Yes,Yes
244452461,Yes,No,No,No,No,No,No,No,No
244452456,Yes,No,No,No,Yes,Yes,Yes,Yes,No
244452485,No,No,No,No,No,No,No,Yes,No
244452609,Yes,No,No,No,Yes,No,Yes,Yes,No
244452604,No,No,No,No,No,No,No,Yes,No
244452314,Yes,Yes,Yes,Yes,No,No,No,No,No
244452737,No,No,No,No,No,No,No,Yes,No
244452585,Yes,No,No,No,No,No,No,Yes,Yes
244452419,No,No,No,No,No,No,Yes,Yes,No
244452610,Yes,No,No,No,No,No,No,No,No
244452431,No,No,No,No,No,Yes,No,No,No
244452525,Yes,No,No,No,No,No,No,No,No
244452750,Yes,No,No,No,No,No,No,No,No
244452674,No,No,No,No,Yes,No,Yes,No,No
244452403,Yes,No,No,No,No,No,Yes,Yes,No
244452435,No,No,No,No,Yes,Yes,No,Yes,No
244452687,Yes,No,No,No,No,No,No,No,No
244452793,No,No,No,No,No,No,No,Yes,No
244452376,Yes,No,No,No,Yes,No,No,No,No
244452440,No,No,No,No,Yes,Yes,No,Yes,No
244452840,No,No,No,No,Yes,No,Yes,Yes,No
244450945,No,No,Yes,No,No,No,No,No,No
244452486,Yes,No,No,No,No,No,No,No,No
244452608,No,No,No,No,No,Yes,No,No,No
244452755,No,No,No,No,No,No,No,Yes,No
244452695,Yes,No,No,No,Yes,No,No,No,No
244452732,No,No,No,No,Yes,No,Yes,Yes,No
244451853,Yes,No,No,No,Yes,Yes,No,Yes,No
244452733,No,No,No,No,No,No,Yes,Yes,No
244452683,Yes,No,No,No,No,Yes,Yes,No,No
244452721,No,No,No,No,Yes,Yes,Yes,Yes,No
244452638,No,No,Yes,No,Yes,No,No,Yes,No
244452809,No,No,No,No,No,No,No,Yes,No
244450254,No,No,No,No,Yes,No,Yes,No,Yes
244452555,No,Yes,No,No,No,No,No,No,No
244452828,No,No,No,No,No,No,No,Yes,No
244452899,No,No,No,No,No,No,No,Yes,No
244452642,No,No,No,No,No,No,No,Yes,No
244452146,No,No,No,No,Yes,No,No,Yes,No
244451055,Yes,No,No,No,No,No,Yes,Yes,No
244452519,No,No,No,No,Yes,No,No,Yes,No
244452404,No,Yes,Yes,Yes,No,No,No,Yes,No
244452437,No,No,No,No,No,No,No,Yes,No
244452891,No,Yes,Yes,Yes,Yes,Yes,No,No,No
244452808,Yes,No,No,No,No,No,No,No,No
244452433,No,No,No,No,No,No,No,Yes,No
244451387,Yes,Yes,Yes,No,Yes,Yes,No,No,No
244441260,No,No,No,No,No,No,No,Yes,No
244452705,Yes,No,No,No,Yes,Yes,No,Yes,No
244452022,No,No,No,No,Yes,No,Yes,No,No
244452843,No,No,No,No,No,No,Yes,Yes,No
244452578,Yes,No,No,No,Yes,No,Yes,Yes,No
244452852,No,No,No,No,No,No,No,Yes,No
244452594,No,No,No,No,Yes,No,No,No,No
244448903,No,No,No,No,No,No,No,Yes,No
244452770,Yes,No,No,Yes,No,Yes,No,No,No
244452449,Yes,No,Yes,No,Yes,No,No,No,No
244452656,Yes,No,No,No,No,Yes,Yes,Yes,No
244452896,No,No,No,No,Yes,Yes,No,No,No
244452804,Yes,No,No,No,No,Yes,No,Yes,No
244452369,Yes,No,No,No,No,No,Yes,Yes,No
244452663,Yes,No,No,No,No,Yes,No,Yes,No
244452669,No,No,No,No,No,No,No,Yes,No
244452728,Yes,Yes,No,No,Yes,No,No,No,No
244452726,No,No,No,No,Yes,No,No,Yes,No
244452857,No,No,Yes,Yes,Yes,Yes,No,No,No
244452252,Yes,No,Yes,No,Yes,No,No,Yes,No
244452659,Yes,No,No,No,No,Yes,No,Yes,No
244452970,No,No,No,No,Yes,Yes,No,No,No
244452858,Yes,No,No,No,Yes,Yes,No,Yes,No
244452615,Yes,No,No,No,No,No,No,Yes,Yes
244452616,No,No,No,No,No,No,No,Yes,No
244452982,No,Yes,Yes,No,No,No,No,Yes,No
244452799,No,No,No,No,No,No,No,Yes,No
244452954,No,No,No,No,No,Yes,No,No,No
244452679,Yes,No,No,No,No,No,No,Yes,No
244452906,Yes,No,No,No,Yes,Yes,No,Yes,No
244452873,No,No,No,No,No,No,No,Yes,No
244452900,Yes,Yes,Yes,No,No,No,No,No,No
244452550,No,Yes,Yes,Yes,No,Yes,Yes,No,No
244452985,Yes,No,No,No,No,No,No,Yes,No
244452672,No,No,No,No,No,No,No,Yes,No
244451547,No,Yes,No,No,Yes,Yes,No,No,No
244453069,No,Yes,Yes,No,Yes,No,No,No,No
244452941,Yes,No,No,No,No,No,No,No,No
244452648,No,No,No,No,Yes,No,No,No,No
244451878,No,No,No,No,No,No,Yes,No,No
244452523,No,Yes,Yes,No,No,Yes,No,No,No
244452913,No,No,No,No,No,No,No,Yes,No
244452874,No,Yes,No,No,No,No,No,Yes,No
244450704,No,No,No,No,No,No,No,Yes,Yes
244453010,No,No,No,No,Yes,No,No,Yes,No
244453062,No,No,No,No,No,No,Yes,No,No
244452498,No,No,No,No,No,Yes,No,Yes,No
244452866,No,No,No,No,No,No,No,Yes,No
244452617,Yes,No,No,No,No,No,No,No,No
244452826,No,No,No,No,No,No,No,Yes,No
244453025,Yes,No,No,No,No,No,No,No,No
244452365,Yes,No,No,No,No,No,No,No,Yes
244452887,No,Yes,Yes,No,No,No,No,Yes,No
244453108,Yes,No,No,No,No,No,No,No,No
244453035,No,No,No,No,No,No,No,Yes,No
244452898,No,No,No,No,No,Yes,No,Yes,No
244452806,No,No,No,No,No,No,No,Yes,No
244452629,No,Yes,No,No,No,Yes,No,No,No
244452928,No,No,No,No,Yes,Yes,No,Yes,No
244452190,Yes,No,No,No,No,Yes,Yes,Yes,No
244452930,No,Yes,No,No,No,No,Yes,No,No
244452916,No,No,No,No,No,No,No,Yes,No
244452883,No,No,No,No,No,No,Yes,No,No
244452668,Yes,No,No,No,Yes,Yes,No,No,No
244452135,No,No,No,No,No,No,No,Yes,Yes
244452929,No,No,No,No,No,No,No,Yes,No
244453105,No,No,No,No,Yes,Yes,Yes,No,No
244453009,No,No,No,No,Yes,No,No,No,Yes
244452943,No,No,No,No,No,No,No,Yes,No
244452849,No,No,No,No,Yes,Yes,No,No,No
244452946,No,No,No,No,Yes,No,No,Yes,No
244453047,No,No,No,No,No,No,Yes,Yes,No
244453021,No,No,No,No,No,No,Yes,No,Yes
244452921,No,Yes,Yes,No,Yes,No,Yes,Yes,No
244452980,No,No,No,No,No,No,No,Yes,No
244453107,Yes,No,No,No,No,No,No,No,No
244452966,Yes,No,No,No,No,No,Yes,Yes,No
244452911,Yes,No,No,No,Yes,No,No,No,No
244453128,No,No,No,No,No,Yes,No,No,No
244453112,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No
244453079,No,No,No,No,No,No,No,Yes,No
244452878,Yes,No,Yes,No,Yes,No,No,Yes,No
244452410,Yes,No,No,No,No,No,No,Yes,No
244453139,No,Yes,No,No,No,Yes,No,Yes,No
244453156,No,No,No,No,No,No,No,Yes,No
244453043,No,No,Yes,No,No,No,Yes,Yes,No
244453115,Yes,No,No,No,No,No,Yes,Yes,No
244451792,No,No,No,No,Yes,Yes,No,Yes,No
244453032,No,No,No,No,Yes,Yes,No,Yes,No
244450323,No,No,No,No,Yes,Yes,Yes,Yes,No
244453149,No,No,No,No,Yes,Yes,No,No,No
244452575,No,No,No,No,No,No,Yes,Yes,No
244452965,No,No,No,No,No,No,No,Yes,No
244451669,No,No,No,No,Yes,No,No,Yes,No
244452784,No,No,No,No,No,No,No,No,No
244452973,Yes,No,No,No,No,No,No,Yes,No
244453055,No,No,No,No,No,No,Yes,Yes,No
244452824,No,No,No,No,No,No,Yes,No,No
244452974,Yes,No,No,No,Yes,Yes,No,No,No
244453134,Yes,No,No,No,No,No,No,No,No
244453142,No,No,No,No,No,No,No,Yes,No
244452835,Yes,No,No,No,No,No,Yes,No,No
244452927,No,No,No,No,No,No,No,Yes,No
244451976,Yes,No,No,No,No,No,Yes,No,No
244453185,No,No,No,No,Yes,No,No,Yes,No
244453207,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No
244453147,No,No,Yes,Yes,No,Yes,No,No,No
244453042,No,No,No,No,Yes,Yes,Yes,No,No
244452278,No,No,No,No,No,No,No,Yes,No
244453109,No,Yes,No,No,No,No,No,No,No
244452538,No,No,No,No,No,No,No,Yes,No
244453261,No,No,No,No,No,No,Yes,No,No
244453148,Yes,No,No,No,No,No,Yes,Yes,No
244453206,No,Yes,Yes,No,Yes,No,No,No,No
244453192,No,No,No,No,No,No,No,Yes,No
244453001,Yes,No,No,No,No,No,Yes,No,No
244453150,No,No,Yes,No,Yes,Yes,No,No,No
244453212,No,Yes,No,No,No,No,No,No,No
244452863,No,Yes,No,No,No,No,No,Yes,No
244453294,Yes,No,No,No,No,No,No,Yes,No
244453237,No,No,No,No,No,No,No,Yes,No
244452715,Yes,No,No,No,No,Yes,No,No,Yes
244453325,Yes,No,No,No,No,No,No,No,No
244453040,No,No,No,No,No,Yes,No,No,No
244452605,No,No,No,No,No,No,No,No,Yes
244453245,No,No,No,No,No,No,No,Yes,No
244453303,No,Yes,No,No,No,No,Yes,No,No
244449339,No,No,No,No,No,No,No,Yes,No
244452995,No,Yes,Yes,No,Yes,No,No,Yes,Yes
244452698,Yes,No,No,No,No,No,No,Yes,No
244452630,No,No,No,No,No,No,No,Yes,No
244452752,No,No,No,No,No,No,No,Yes,No
244453190,No,No,No,No,No,No,No,Yes,No
244453004,Yes,Yes,No,No,No,No,No,Yes,No
244452917,Yes,No,No,No,Yes,No,No,Yes,No
244453052,Yes,No,No,No,No,Yes,No,Yes,No
244453276,Yes,No,No,No,No,No,Yes,Yes,No
244453286,Yes,No,No,No,Yes,No,No,No,No
244453177,No,No,No,No,Yes,No,No,Yes,Yes
244453263,No,Yes,No,No,No,No,No,No,No
244453173,No,No,No,No,No,No,Yes,No,No
244452744,Yes,No,No,No,No,No,No,Yes,No
244453209,No,No,No,No,No,No,No,Yes,No
244453338,No,Yes,No,No,No,Yes,No,Yes,No
244453037,No,No,No,No,No,No,No,Yes,No
244453254,Yes,No,No,No,No,No,Yes,No,No
244452829,No,Yes,No,No,Yes,Yes,No,No,No
244452079,No,No,No,No,No,No,No,No,Yes
244453088,No,No,No,No,Yes,No,No,No,Yes
244453311,Yes,No,No,No,No,Yes,No,No,No
244439381,Yes,No,Yes,No,No,No,Yes,No,No
244453131,No,Yes,Yes,No,No,No,Yes,No,No
244452803,No,No,No,No,No,No,No,Yes,No
244452573,Yes,Yes,No,No,No,No,No,Yes,No
244453312,Yes,No,No,No,No,No,No,No,No
244453248,No,No,No,No,No,No,Yes,No,No
244453226,No,No,No,No,No,No,Yes,Yes,No
244453390,No,Yes,No,No,No,No,No,No,No
244453307,No,No,No,No,No,No,No,Yes,No
244452962,No,No,No,No,Yes,No,No,No,No
244453269,Yes,No,No,No,No,No,Yes,No,No
244453374,No,No,No,No,No,No,No,Yes,No
244453170,No,No,No,No,No,No,No,Yes,No
244453060,No,No,No,No,No,Yes,No,Yes,Yes
244453219,No,No,No,No,No,No,No,Yes,No
244453049,No,Yes,Yes,No,No,No,Yes,Yes,Yes
244453401,Yes,No,No,No,Yes,Yes,Yes,No,No
244453366,No,No,No,No,No,No,No,Yes,No
244453229,No,No,No,No,Yes,No,No,Yes,No
244453300,No,No,No,No,No,No,No,Yes,No
244449454,No,Yes,Yes,No,No,No,No,Yes,No
244453361,No,No,No,No,No,No,No,Yes,No
244453330,No,Yes,Yes,No,No,No,No,Yes,No
244453421,Yes,No,No,No,Yes,Yes,No,No,No
244453363,No,No,No,No,No,No,No,Yes,No
244453195,Yes,No,No,No,Yes,Yes,No,Yes,No
244453454,Yes,No,No,No,Yes,Yes,Yes,Yes,No
244453443,Yes,Yes,No,No,Yes,No,No,No,Yes
244448035,No,No,Yes,No,No,No,No,No,No
244453335,No,No,No,No,Yes,No,No,Yes,No
244453389,No,No,No,No,No,No,No,No,Yes
244452856,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
244453482,No,No,No,No,No,No,No,Yes,No
244453320,No,Yes,No,No,No,No,Yes,No,No
244453555,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No
244453418,Yes,Yes,Yes,No,No,No,No,No,No
244443046,No,Yes,Yes,Yes,No,Yes,Yes,No,No
244453491,No,No,No,No,Yes,No,No,No,No
244452606,No,Yes,No,No,No,No,Yes,Yes,No
244453122,No,No,No,No,No,Yes,No,Yes,No
244453434,No,Yes,Yes,Yes,No,No,No,Yes,No
244453230,Yes,No,No,No,No,No,No,No,No
244453283,No,No,No,No,No,Yes,No,Yes,No
244453360,No,No,No,No,No,No,No,No,Yes
244453432,Yes,No,No,No,No,No,No,No,No
244453378,No,No,No,Yes,No,No,No,No,No
244453478,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No
244453521,No,No,Yes,No,Yes,No,No,No,No
244453417,Yes,No,No,No,Yes,Yes,No,No,No
244453479,Yes,No,No,No,No,No,Yes,No,No
244453487,Yes,No,No,No,Yes,No,No,Yes,No
244453151,No,No,No,No,Yes,Yes,No,Yes,No
244453447,No,No,No,No,No,No,No,Yes,No
244453616,No,No,No,No,No,No,Yes,No,No
244453634,Yes,No,No,No,Yes,Yes,Yes,No,No
244453485,Yes,No,No,No,Yes,Yes,No,Yes,No
244453567,No,No,No,No,No,No,No,Yes,No
244453543,Yes,No,No,No,Yes,No,No,No,No
244453399,Yes,No,No,No,No,No,No,Yes,No
244453019,No,No,No,No,No,No,No,Yes,No
244453413,Yes,No,Yes,No,No,No,No,No,No
244453228,No,No,No,No,Yes,No,No,Yes,No
244453559,No,No,No,No,Yes,No,No,Yes,No
244453529,Yes,No,No,No,No,No,No,No,No
244453258,No,No,No,No,No,Yes,Yes,Yes,No
244453550,No,No,No,No,No,No,No,Yes,No
244453586,No,No,Yes,No,No,No,No,No,No
244453633,Yes,No,No,No,No,No,No,No,No
244453234,No,No,No,No,Yes,No,Yes,Yes,No
244453598,No,No,Yes,No,No,No,No,No,No
244453327,No,No,No,No,Yes,Yes,No,No,No
244453379,No,No,No,No,No,No,No,Yes,No
244453569,No,No,No,No,Yes,No,No,Yes,No
244453663,No,No,No,No,No,No,No,Yes,No
244452061,No,No,No,No,No,No,No,Yes,No
244453593,No,No,No,No,Yes,No,No,No,Yes
244453568,No,No,No,No,No,No,No,No,Yes
244453630,Yes,No,No,No,No,No,No,No,No
244453661,Yes,No,No,No,Yes,Yes,No,No,No
244452395,No,No,No,No,No,No,Yes,Yes,No
244453492,Yes,No,No,No,No,No,No,No,No
244453391,No,Yes,No,No,No,No,No,No,No
244453563,No,No,Yes,Yes,Yes,Yes,No,Yes,No
244453364,No,No,No,No,No,No,No,Yes,No
244453666,No,No,No,No,No,No,No,Yes,No
244450350,No,No,No,No,Yes,No,Yes,Yes,Yes
244453632,No,No,No,No,Yes,Yes,No,Yes,No
244453519,Yes,Yes,Yes,Yes,No,No,No,Yes,No
244453679,No,No,No,No,No,No,No,Yes,Yes
244453702,No,Yes,No,No,No,No,No,No,No
244453651,No,No,No,No,Yes,No,No,Yes,No
244452315,No,No,No,No,No,No,No,Yes,No
244453590,Yes,No,No,No,No,No,Yes,No,No
244453342,No,No,No,No,No,No,No,Yes,No
244453524,No,No,No,No,No,No,Yes,No,No
244452423,No,No,No,No,Yes,No,No,Yes,No
244453779,Yes,No,No,No,Yes,No,No,No,No
244453415,No,No,No,No,No,No,No,Yes,No
244453672,No,Yes,No,No,Yes,Yes,No,Yes,No
244453742,No,No,No,No,No,No,Yes,No,No
244453603,Yes,No,No,No,Yes,No,No,No,No
244453457,No,No,No,No,No,No,No,No,Yes
244452979,No,Yes,No,No,No,No,Yes,Yes,No
244453642,No,Yes,No,No,Yes,No,Yes,No,No
244453763,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No
244453608,Yes,No,No,No,Yes,Yes,No,No,No
244453681,No,No,No,No,No,No,No,Yes,No
244449581,No,No,No,No,No,No,No,Yes,Yes
244453783,Yes,No,No,No,No,No,No,Yes,No
244453649,Yes,Yes,No,No,Yes,No,No,No,No
244453824,No,No,No,No,No,No,Yes,Yes,No
244453802,No,Yes,Yes,Yes,No,No,No,No,No
244453530,No,No,No,No,No,Yes,No,No,No
244453498,Yes,No,No,No,Yes,No,No,No,No
244453660,Yes,No,No,No,No,No,No,No,No
244453685,Yes,No,No,No,Yes,No,No,No,No
244453461,Yes,No,Yes,No,No,No,No,No,No
244453377,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes
244453201,Yes,Yes,No,No,Yes,Yes,Yes,No,No
244453595,No,Yes,Yes,No,Yes,Yes,No,Yes,No
244452879,Yes,No,No,No,No,No,Yes,Yes,No
244453788,No,No,No,No,Yes,No,No,Yes,No
244453645,No,No,No,No,No,No,No,Yes,No
244453705,No,No,No,No,No,No,No,Yes,No
244453741,No,No,No,No,Yes,No,No,Yes,No
244453508,No,No,No,No,Yes,Yes,No,Yes,Yes
244453700,No,No,No,No,Yes,No,Yes,Yes,No
244453426,No,Yes,No,No,No,No,Yes,Yes,No
244453766,No,No,No,No,No,No,No,Yes,No
244453537,Yes,No,No,No,No,No,No,No,No
244453495,No,No,No,No,Yes,No,Yes,Yes,No
244453352,No,No,No,No,No,No,No,No,Yes
244453812,No,Yes,No,No,No,No,No,No,No
244453827,Yes,No,No,No,No,No,Yes,No,No
244453431,No,No,No,No,Yes,No,No,Yes,No
244453654,No,No,No,No,No,No,No,Yes,Yes
244450911,No,No,No,No,No,No,No,Yes,No
244453640,No,No,No,No,No,No,No,Yes,No
244453863,No,Yes,No,No,No,No,No,No,No
244453890,No,No,No,No,No,No,No,Yes,No
244453811,No,No,No,No,No,Yes,No,Yes,No
244453804,No,No,No,No,No,No,No,No,Yes
244453668,No,No,No,No,No,No,Yes,Yes,No
244453939,No,No,No,No,No,No,No,Yes,No
244453847,No,No,No,No,No,No,Yes,Yes,No
244451156,Yes,No,No,No,No,No,No,No,No
244451583,No,No,No,No,Yes,Yes,No,Yes,No
244453945,Yes,No,No,No,No,No,No,No,No
244453577,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No
244453624,Yes,No,Yes,No,Yes,No,No,No,No
244453740,No,No,No,No,Yes,No,No,No,Yes
244453905,Yes,Yes,Yes,No,No,No,No,No,No
244453436,Yes,Yes,Yes,No,Yes,No,No,No,No
244453833,Yes,No,No,No,No,No,No,No,No
244453879,No,No,No,No,No,No,No,No,Yes
244453726,No,No,No,No,Yes,No,No,Yes,No
244453773,No,No,No,No,No,No,No,Yes,No
244453965,No,Yes,Yes,No,No,No,No,Yes,No
244453902,Yes,No,No,No,No,No,No,Yes,No
244453928,No,No,No,No,No,No,No,Yes,No
244450503,No,Yes,No,No,Yes,No,Yes,Yes,No
244453832,No,No,No,No,Yes,Yes,No,Yes,No
244453780,No,No,No,No,No,No,No,No,No
244453331,Yes,No,No,No,No,No,Yes,Yes,No
244453771,Yes,No,No,No,No,No,No,No,No
244453896,No,No,No,No,No,No,No,Yes,No
244453795,No,No,No,No,No,No,No,Yes,No
244453843,No,No,No,No,No,No,No,Yes,No
244453581,No,No,No,No,Yes,Yes,Yes,Yes,No
244453836,No,No,No,No,Yes,No,No,Yes,No
244453927,No,No,No,No,No,No,No,Yes,No
244452072,Yes,No,No,No,No,No,No,Yes,No
244453956,Yes,No,No,No,No,No,No,No,No
244444872,No,No,No,No,Yes,No,No,Yes,No
